,folder,File Name,Original Language,Translated Language,Translated Transcription,Original Transcription
 0:09:36:  Константин.
 0:09:44:  Константин.
 0:09:52:  Резван, я свет.
 0:09:54:  Я Константин, Константин, приём.
 0:09:57:  Тыгай, тыгай,upid, тыгай.
 0:10:00:  На первую?
 0:10:01:  Я на первую.
 0:10:05:  Принял.
 0:10:12:  Идла, 5, 5. Я за тобой 20, 20.
 0:10:17:  Одну валу.
 0:10:31:  Конец.
"
1263,7175,websdr_recording_2022-03-08T12 41 27Z_7175.0kHz.wav,RU,EN-US,"0:00:00 WFP 255, I WILL 20, over!
0:00:07 I didn't find the U3 Cup, the U3 Cup, didn't find it, over!
0:00:15 Again, I don't know, information, reception!
0:00:19 Cube 3 Cups!
0:00:24 THEN 20, THEN 20, I'm runway 25, let's go South, South, put the backup on American, over!
0:00:36 Come on, come on, Yugo, the backup!
0:00:42 POTUS 20, like hello, over!
","0:00:00:  ВПП 255, я ПОТОМ 20, приём!
 0:00:07:  Я не нашёл У3 Кубка, У3 Кубка, не нашёл, приём!
 0:00:15:  Повторю, не знаю, информацию, приём!
 0:00:19:  Куб 3 Кубка!
 0:00:24:  ПОТОМ 20, ПОТОМ 20, я ВПП 25, давай на Юг, Юг ставим запасную, на Американскую, приём!
 0:00:36:  Давай, давай, Юг запасная!
 0:00:42:  ПОТОМ 20, как привет, приём!
"
1264,7175,websdr_recording_2022-03-08T14 58 31Z_7175.0kHz.wav,RU,EN-US,"0:00:00 Gorpon 48, Gorpon 48, I'm Reguan 55, I'm Reguan 55, come in.
0:00:13 I'm Gorpon 48 for Reguan 55, over.
0:00:18 Gorpon 48, I'm Reguan 55, receive.
0:00:24 I'm Gorpon 48, over.
0:00:31 Gorpon 48, I'm Reguan 55, receive.
0:00:37 I'm Gorpon 48, receiving you, receiving you, four points, receiving you.
0:00:45 Gorpon 48, I'm Reguan 55, receive.
0:00:58 Gorpon 48, I'm Reguan 55, if you can hear me, cross back over, cross back over, back over went.
0:01:12 I'm Gorpon 48, I'm Reguan 55, over.
0:01:15 I've accepted you, let's go to the spare.
","0:00:00:  Горпон 48, Горпон 48, я Регуан 55, я Регуан 55, прием.
 0:00:13:  Я Горпон 48 для Регуана 55, прием.
 0:00:18:  Горпон 48, я Регуан 55, прием.
 0:00:24:  Я Горпон 48, прием.
 0:00:31:  Горпон 48, я Регуан 55, прием.
 0:00:37:  Я Горпон 48, принимаю тебя, принимаю, на 4 балла, прием.
 0:00:45:  Горпон 48, я Регуан 55, прием.
 0:00:58:  Горпон 48, я Регуан 55, если меня слышишь, переходим обратно, переходим обратно, назад пошло.
 0:01:12:  Я Горпон 48, я Регуан 55, прием.
 0:01:15:  Я принял тебя, переходим на запасную.
"
1265,7175,websdr_recording_start_2022-03-13T17_22_21Z_7175.0kHz.wav,RU,EN-US,"0:01:00 Subtitles by DimaTorzok
","0:01:00:  Субтитры делал DimaTorzok
"
1266,7185,websdr_recording_start_2022-03-03T05_12_36Z_7185.0kHz.wav,RU,EN-US,"0:00:00 Servant, this is Solgio.
0:00:02 Croncottischet, K1KV, RY4PA, you can...
0:00:05 Yes, excellent, Solgio, very good, RY4PA, K1KV.
0:00:10 Thank you for the report. Yes, you are 5 and 9.
0:00:13 I have a plus of 5 to 10 dB
0:00:16 Beyond Boston, Massachusetts.
0:00:18 You're doing a good job here.
0:00:20 No problem.
0:00:22 Yes, I understand the call very well.
0:00:24 I'm asking what you're doing there. Good signals.
0:00:26 I work on K1KV and TC-890,
0:00:30 kennedale transfer.
0:00:32 I'm trying to get out here tonight.
0:00:34 RY4PA, K1KV, you can...
0:00:38 Yes, it's Solgio, I'm sorry, but I...
0:00:41 I can't, I don't have an antenna.
0:00:43 What's wrong with your antenna?
0:00:45 What's wrong with your antenna?
0:00:47 Yes, the antenna system is a couple of
0:00:49 of the two elements of the glass.
0:00:52 The main one is 40 meters.
0:00:55 And from below - 20 meters.
0:00:59 Yes, it's very effective,
0:01:03 is very convenient for the Cubans,
0:01:05 because it's very stable and very strict.
0:01:08 Thank you so much for plugging in.
0:01:11 And this is in the morning from Russia,
0:01:13 8:00 a.m.
0:01:15 7-8-3, because we're not in Quincy yet.
0:01:18 K1KV.
0:01:20 Sherlock Radio for PAPA, America, is excellent.
0:01:23 Bye, Ilya.
0:01:24 Okay, bye, 7-3, take care,
0:01:27 be good, K1KV.
0:01:29 Radio Canada, November 6.
0:01:32 ""Lima - Zo-2, Tango, Delta, Fuchtrap.
0:01:36 Radio Canada, November 6.
0:01:41 Radio Canada, November 6.
0:01:46 Radio Canada, November 6.
0:01:51 ""Delta"", ""Hotel-3"", ""Killo"", radio ""DH-3KR"",
0:01:57 K1KV, please.
0:02:01 K1KV, DH-3KR,
0:02:05 K1KV, okay, I'm Rauss,
0:02:07 And yes, no problem.
0:02:09 Daipaul does well,
0:02:11 You have 10 dB per night,
0:02:13 near Boston,
0:02:15 about 30-35 dB,
0:02:19 And you can
0:02:21 remove 10 dB,
0:02:23 And you can
0:02:25 remove 10 dB,
0:02:28 about 30 km
0:02:30 from Boston.
","0:00:00:  Служащий, это Солжио.
 0:00:02:  Кроншкоттисчет, К1КВ, РЮ4ПА, вы можете...
 0:00:05:  Да, отлично, Солжио, очень хорошо, РЮ4ПА, К1КВ.
 0:00:10:  Спасибо за рапорт. Да, вы 5 и 9.
 0:00:13:  У меня плюс 5 до 10 дб
 0:00:16:  за Бостоном, Массачусетта.
 0:00:18:  Вы делаете хорошую работу здесь.
 0:00:20:  Без проблем.
 0:00:22:  Да, я хорошо понимаю звонок.
 0:00:24:  Я спрашиваю, что вы там делаете. Хорошие сигналы.
 0:00:26:  Я работаю на К1КВ и ТС-890,
 0:00:30:  кеннедалевский трансфер.
 0:00:32:  Я пытаюсь выйти сюда вечером.
 0:00:34:  РЮ4ПА, К1КВ, вы можете...
 0:00:38:  Да, это Солжио, извините, но я...
 0:00:41:  Я не могу, у меня нет антенны.
 0:00:43:  Что у вас с антенной?
 0:00:45:  Что у вас с антенной?
 0:00:47:  Да, система антенны — это пара
 0:00:49:  двух элементов стакана.
 0:00:52:  Главная — 40 метров.
 0:00:55:  А снизу — 20 метров.
 0:00:59:  Да, это очень эффективно,
 0:01:03:  очень удобно для кубанцев,
 0:01:05:  потому что очень стабильно и очень строго.
 0:01:08:  Спасибо большое, что вы подключили.
 0:01:11:  И это утром из России,
 0:01:13:  в 8 утра.
 0:01:15:  7-8-3, потому что мы еще не в Куиньши.
 0:01:18:  К1КВ.
 0:01:20:  Радио «Шерлок» для ПАПА, Америка, отлично.
 0:01:23:  Пока, Илья.
 0:01:24:  Хорошо, пока, 7-3, берегите себя,
 0:01:27:  будьте хороши, К1КВ.
 0:01:29:  Радио «Канада», 6 ноября.
 0:01:32:  «Лима» — «Зоу-2», «Танго», «Дельта», «Фуктрап».
 0:01:36:  Радио «Канада», 6 ноября.
 0:01:41:  Радио «Канада», 6 ноября.
 0:01:46:  Радио «Канада», 6 ноября.
 0:01:51:  «Дельта», «Хотел-3», «Килло», радио «ДХ-3КР»,
 0:01:57:  К1КВ, прошу.
 0:02:01:  К1КВ, ДХ-3КР,
 0:02:05:  К1КВ, хорошо, я Раусс,
 0:02:07:  и да, без проблем.
 0:02:09:  Дайполь делает хорошо,
 0:02:11:  у вас 10 дб в ночь,
 0:02:13:  рядом с Бостоном,
 0:02:15:  около 30-35 дб,
 0:02:19:  и вы можете
 0:02:21:  снять 10 дб,
 0:02:23:  и вы можете
 0:02:25:  снять 10 дб,
 0:02:28:  около 30 км
 0:02:30:  от Бостона.
"
1267,7514,7514_2022-03-16_3.34AM_UTC.wav,RU,EN-US,"0:00:00 Savkhoz 65, hear, disassemble, over
0:00:03 Time for 2-3 points, reception
0:00:06 Hear that, disassembling on 3 points, AT mode ready?
0:00:10 Time for 2-3 points, reception
0:00:12 Analyzing the mode
0:00:15 Savkhoz 65, switching to AT mode
0:00:18 Time for 2-3 points, reception
","0:00:00:  Савхоз 65, слышите, разбирайте, прием
 0:00:03:  Время на 2-3 балла, прием
 0:00:06:  Слышу, разбираем на 3 балла, режим АТ готов?
 0:00:10:  Время на 2-3 балла, прием
 0:00:12:  Разбираю режим
 0:00:15:  Савхоз 65, переходим в режим АТ
 0:00:18:  Время на 2-3 балла, прием
"
1268,7514,7514_2022-03-16_3.46AM_UTC.wav,RU,EN-US,"0:00:00 1, 2, 3, 4, 5
0:00:05 Ether 23, Ether 23, I Valley 73, reception
0:00:10 Reception, reception, reception
0:00:12 Ether 23, as you hear it, take it apart, over
0:00:16 Hear, hear, reception, Ether 23, parsing at 34, reception
0:00:22 Ether 23, hear, parsing at 34 points, OT mode ready?
0:00:28 Ether 23, go to OT mode, OT mode, as received, reception
0:00:34 Reception, reception
0:00:36 Switching to OT mode
","0:00:00:  1, 2, 3, 4, 5
 0:00:05:  Эфир 23, Эфир 23, я Долина 73, прием
 0:00:10:  Прием, прием, прием
 0:00:12:  Эфир 23, как слышите, разбирайте, прием
 0:00:16:  Слышу, слышу, прием, Эфир 23, разбираю на 34 балла, прием
 0:00:22:  Эфир 23, слышу, разбираю на 34 балла, режим ОТ готов?
 0:00:28:  Эфир 23, переходите в режим ОТ, в режим ОТ, как приняли, прием
 0:00:34:  Прием, прием
 0:00:36:  Переходим в режим ОТ
"
1269,7606,websdr_recording_start_2022-03-03T04_55_44Z_7606.9kHz.wav,RU,EN-US,"0:00:00 Notice your own build.
0:01:36 Subtitles by DimaTorzok
","0:00:00:  Заметь, свойotic билд.
 0:01:36:  Субтитры сделал DimaTorzok
"
1270,7606,websdr_recording_start_2022-03-03T04_58_51Z_7606.9kHz.wav,RU,EN-US,"0:00:00 saucepan
0:00:18 sauce
0:00:21 add
","0:00:00:  saucepan
 0:00:18:  соус
 0:00:21:  добавляем
"
1271,7606,websdr_recording_start_2022-03-03T05_03_29Z_7606.9kHz.wav,RU,EN-US,"0:01:30 Company, G prix-it b desktop-ınız?
0:02:00 The company, the G-prints?
0:02:30 The company, the G-prints?
0:03:00 The company, the G-prints?
0:03:30 The company, the G-prints?
0:03:40 The company, the G-prints?
0:03:50 The company, the G-prints?
0:04:00 The company, the G-prints?
0:04:10 The company, the G-prints?
0:04:20 The company, the G-prints?
0:04:30 The company, the G-prints?
0:04:40 The company, the G-prints?
0:04:50 The company, the G-prints?
0:05:00 The company, the G-prints?
0:05:10 The company, the G-prints?
0:05:20 The company, the G-prints?
0:05:30 The company, the G-prints?
0:05:40 The company, the G-prints?
0:05:50 The company, the G-prints?
0:06:00 The company, the G-prints?
0:06:10 The company, the G-prints?
0:06:20 The company, the G-prints?
0:06:30 The company, the G-prints?
","0:01:30:  Компания, Г prix-то б desktop-ınız?
 0:02:00:  Компания, Г приц-то б desktop-ы?
 0:02:30:  Компания, Г приц-то б desktop-ы?
 0:03:00:  Компания, Г приц-то б desktop-ы?
 0:03:30:  Компания, Г приц-то б desktop-ы?
 0:03:40:  Компания, Г приц-то б desktop-ы?
 0:03:50:  Компания, Г приц-то б desktop-ы?
 0:04:00:  Компания, Г приц-то б desktop-ы?
 0:04:10:  Компания, Г приц-то б desktop-ы?
 0:04:20:  Компания, Г приц-то б desktop-ы?
 0:04:30:  Компания, Г приц-то б desktop-ы?
 0:04:40:  Компания, Г приц-то б desktop-ы?
 0:04:50:  Компания, Г приц-то б desktop-ы?
 0:05:00:  Компания, Г приц-то б desktop-ы?
 0:05:10:  Компания, Г приц-то б desktop-ы?
 0:05:20:  Компания, Г приц-то б desktop-ы?
 0:05:30:  Компания, Г приц-то б desktop-ы?
 0:05:40:  Компания, Г приц-то б desktop-ы?
 0:05:50:  Компания, Г приц-то б desktop-ы?
 0:06:00:  Компания, Г приц-то б desktop-ы?
 0:06:10:  Компания, Г приц-то б desktop-ы?
 0:06:20:  Компания, Г приц-то б desktop-ы?
 0:06:30:  Компания, Г приц-то б desktop-ы?
"
1272,7607,websdr_recording_start_2022-03-03T05_21_14Z_7607.0kHz.wav,RU,EN-US,"0:06:00 That's it!
","0:06:00:  Всё!
"
1273,7645,websdr_recording_start_2022-02-28T12_04_45Z_7645.0kHz.wav,RU,EN-US,"0:00:00 Subtitles by DimaTorzok
","0:00:00:  Субтитры делал DimaTorzok
"
1274,7755,websdr_recording_start_2022-03-02T16_01_55Z_7755.5kHz.wav,RU,EN-US,"0:00:00 Galera 63, Galera 63, Galera 63, Galera 63, I don't know what you're doing,
0:00:12 I work with throw, Kill gleichzeitig.
0:00:23 I work with throw.
0:00:28 I'm all by the name of Armen, with the nickname Arma.
0:00:32 И attend this event at armament.
0:00:36 I work with throw, I work with kill.
0:00:43 I work with throw, I work with kill.
0:01:07 I work with throw, I work with kill.
0:01:13 Nujer wax esteem, wax esteem. I work with throw.
0:01:20 Ныже wax esteem, wax esteem. Я наaraa feeling throw.
0:01:27 And it is possible to summon them by armen for azin. I work with kill, I work with kill.
0:01:34 And it is possible to summon them by armen eskim For azin. I work with kill.
0:01:41 Also wax esteem, wax esteem. I work with kill.
0:01:51 On the Datsman 9, on the Datsman 9. I have a different calculation, a different calculation.
0:01:56 On the Datsman 9, on the Datsman 9. I have a different calculation.
0:02:11 9.
0:02:14 9.
0:02:20 9.
0:02:28 On the Datsman 9, on the Datsman 9. I have a different calculation.
0:02:34 On the Datsman 9, on the Datsman 9. I have a different calculation.
0:02:40 On the Datsman 9, on the Datsman 9. I have a different calculation.
0:02:48 On the Datsman 9, on the Datsman 9. I have a different calculation.
0:02:54 Go to the C4 record, the C4 record. How did the reception take me?
0:03:01 I have a different calculation.
","0:00:00:  Галера 63, Галера 63, Галера 63, я не знаю, что вы делаете,
 0:00:12:  Я работаю с throw, Kill gleichzeitig.
 0:00:23:  Я работаю с throw.
 0:00:28:  Я всё по имени Армен, с nickname Arma.
 0:00:32:  И attend this event at armament.
 0:00:36:  Я работаю с throw, я работаю с kill.
 0:00:43:  Я работаю с throw, я работаю с kill.
 0:01:07:  Я работаю с throw, я работаю с kill.
 0:01:13:  Ныже wax esteem, wax esteem. Я работаю с throw.
 0:01:20:  Ныже wax esteem, wax esteem. Я наaraa feeling throw.
 0:01:27:  И возможно их вызыв армен эским For azin. Я работаю с kill, Я работаю с kill.
 0:01:34:  И возможно их вызыв армен эским For azin. Я работаю с kill.
 0:01:41:  Ныже wax esteem, wax esteem. Я работаю с kill.
 0:01:51:  На датсман 9, на датсман 9. Я другого расчета, другого расчета.
 0:01:56:  На датсман 9, на датсман 9. Я другого расчета.
 0:02:11:  9.
 0:02:14:  9.
 0:02:20:  9.
 0:02:28:  На датсман 9, на датсман 9. Я другого расчета.
 0:02:34:  На датсман 9, на датсман 9. Я другого расчета.
 0:02:40:  На датсман 9, на датсман 9. Я другого расчета.
 0:02:48:  На датсман 9, на датсман 9. Я другого расчета.
 0:02:54:  Переходи на запись C4, запись C4. Как принял меня прием?
 0:03:01:  Я другого расчета.
"
1275,7755,websdr_recording_start_2022-03-02T16_12_59Z_7755.5kHz.wav,RU,EN-US,"0:00:00 I'm going to the 9-7-0 base.
0:00:06 I'm going to the 9-7-0 base.
0:00:13 I'm going to the 9-7-0 base.
0:00:23 On base 9-7-0.
0:00:31 I'm going to the 9-7-0 base.
0:00:41 On base 9-7-0.
0:00:50 I'm going to the 9-7-0 base.
0:01:01 By your name, by your name, over.
0:01:07 To base 9-7-0. Holding, receiving, receiving.
0:01:14 I'm going to the 9-7-0 base.
0:01:30 I'm going to the 9-7-0 base.
0:01:38 I'm going to the 9-7-0 base.
0:01:47 I'm going to the 9-7-0 base.
","0:00:00:  Я на базу 9-7-0.
 0:00:06:  Я на базу 9-7-0.
 0:00:13:  Я на базу 9-7-0.
 0:00:23:  На базу 9-7-0.
 0:00:31:  Я на базу 9-7-0.
 0:00:41:  На базу 9-7-0.
 0:00:50:  Я на базу 9-7-0.
 0:01:01:  По имени у вас, по имени у вас, прием.
 0:01:07:  На базу 9-7-0. Держусь, прием, прием.
 0:01:14:  Я на базу 9-7-0.
 0:01:30:  Я на базу 9-7-0.
 0:01:38:  Я на базу 9-7-0.
 0:01:47:  Я на базу 9-7-0.
"
1276,7755,websdr_recording_start_2022-03-04T15 55 55Z_7755.5kHz.wav,RU,EN-US,"0:00:00 I'm Doug 27, over.
0:00:05 Mil 909, Mil 999, Ya Duga 27, reception.
0:00:14 On Bartender 9, On Bartender 9, I'm Arc 27, I'm Arc 27, over.
0:01:00 Na Barman 0-9, Na Barman 0-9, Ya Duga 27, Ya Duga 27, over.
0:01:13 Mile 99, Mile 99, I Duga 27, I Duga 27, over.
0:01:30...
0:02:00...
0:02:30...
0:02:40...
0:02:50...
0:03:00...
0:03:10...
0:03:20...
","0:00:00:  Я Дуга 27, прием.
 0:00:05:  Мил 909, Мил 999, Я Дуга 27, Я Дуга 27, прием.
 0:00:14:  На Барман 9, На Барман 9, Я Дуга 27, Я Дуга 27, прием.
 0:01:00:  На Барман 0-9, На Барман 0-9, Я Дуга 27, Я Дуга 27, прием.
 0:01:13:  Мил 99, Мил 99, Я Дуга 27, Я Дуга 27, прием.
 0:01:30: ...
 0:02:00: ...
 0:02:30: ...
 0:02:40: ...
 0:02:50: ...
 0:03:00: ...
 0:03:10: ...
 0:03:20: ...
"
1277,7796,websdr_recording_start_2022-03-16T17_20_09Z_7796.0kHz.wav,RU,EN-US,"0:00:00 Fabric 107, Fabric 107, I 310, reception.
0:00:17 310, 310, I Fabric 6-7, on admission, admission.
0:00:25 I'm waiting for you in that lane, as accepted, reception.
0:00:30 310, I Fabric 6-7, didn't get it, repeat, over.
0:00:37 Repeat it, repeat it again, over.
0:00:41 310, I Fabric 6-7, repeat, repeat, what track, reception.
0:00:49 Repeat, repeat, slower and louder.
0:00:53 310, I Fabric 6-7, did not accept, did not accept, repeat, accept.
0:01:01 310, 310, I Fabric 6-7, did not accept, did not accept, repeat, repeat, accept.
0:01:11 Fabric 65-7, I'm 310, waiting for you in that lane, as accepted, over.
0:01:18 That one?
0:01:20 In the previous one, reception.
0:01:24 310, I Fabric 6-7, not accepted, not accepted, on which track, over.
0:01:34 Not accepted, Fabric 6-7, repeat again.
0:01:39 Fail, fail, repeat, accept.
0:01:43 Fail, fail, repeat, accept.
0:01:51 310, I Fabric 6-7, reception.
0:01:57 310, I Fabric 6-7, reception.
0:02:03 310, I Fabric 6-7, reception.
0:02:08 Fabric 6-7, Fabric 6-7, I 310, reception.
0:02:17 310, I Fabric 6-7, reception.
0:02:23 310, I Fabric 6-7, reception.
","0:00:00:  Ткань 107, Ткань 107, я 310, прием.
 0:00:17:  310, 310, я Ткань 6-7, на приеме, прием.
 0:00:25:  Я жду тебя на той дорожке, как принял, прием.
 0:00:30:  310, я Ткань 6-7, не понял, повтори, прием.
 0:00:37:  Повтори, повтори еще раз, прием.
 0:00:41:  310, я Ткань 6-7, повтори, повтори, какая дорожка, прием.
 0:00:49:  Повтори, повтори, помедленнее и громче.
 0:00:53:  310, я Ткань 6-7, не принял, не принял, повтори, прием.
 0:01:01:  310, 310, я Ткань 6-7, не принял, не принял, повтори, повтори, прием.
 0:01:11:  Ткань 65-7, я 310, жду тебя на той дорожке, как принял, прием.
 0:01:18:  На той?
 0:01:20:  В предыдущей, прием.
 0:01:24:  310, я Ткань 6-7, не принял, не принял, на какой дорожке, прием.
 0:01:34:  Не принял, Ткань 6-7, повтори еще раз.
 0:01:39:  Не принял, не принял, повтори, повтори, прием.
 0:01:43:  Не принял, не принял, повтори, повтори, прием.
 0:01:51:  310, я Ткань 6-7, прием.
 0:01:57:  310, я Ткань 6-7, прием.
 0:02:03:  310, я Ткань 6-7, прием.
 0:02:08:  Ткань 6-7, Ткань 6-7, я 310, прием.
 0:02:17:  310, я Ткань 6-7, прием.
 0:02:23:  310, я Ткань 6-7, прием.
"
1278,7820,websdr_recording_start_2022-03-01T18_45_24Z_7820.0kHz.wav,RU,EN-US,"0:00:00 Vorova, 88, I Algar, 43, int.
0:00:30 I'm Vorova, 88, I'm Algar, 43, over.
","0:00:00:  Ворова, 88, я Алгар, 43, приём.
 0:00:30:  Я Ворова, 88, я Алгар, 43, приём.
"
1279,7820,websdr_recording_start_2022-03-05T07_00_54Z_7820.0kHz.mp3,RU,EN-US,"0:00:00 Astra 16, I Lunahive, today's reception
0:00:07 Astra 16, reception
0:00:10 Sashi, Sashi, ask for a hint, a hint, a hint, how the work will end and the movement will begin, the movement will begin, the reception
0:00:20 I got it, I got it, Sasha, the traffic will end.
0:00:26 Accepted, accepted, I'll dress you for now
0:00:30 To be continued...
","0:00:00:  Астра 16, я Лунахив, сегодня прием
 0:00:07:  Астра 16, прием
 0:00:10:  Саши, Саши, просят подсказать, подсказать, как закончится работа и начнется движение, начнется движение, прием
 0:00:20:  Понял, понял, Саша, закончится движение
 0:00:26:  Принял, принял, тебя одежую пока
 0:00:30:  Продолжение следует...
"
1280,7820,websdr_recording_start_2022-03-05T07_23_36Z_7820.0kHz.wav,RU,EN-US,"0:00:30 Trunk, Trunk, offense, over!
0:00:54 Trunk, offense, over!
0:01:00 Trunk, Trunk, offense, over!
0:01:15 Trunk, Trunk, offense, over!
0:01:31 Adver, Adver, I'm Michael, come in!
0:01:49 Adver, Adver, I'm Michael, come in!
0:02:01 Globe, Globe, I'm Michael, come in!
0:02:13 Globe, Globe, we need to clarify, we need to clarify!
0:02:19 There is in Teplyom, in Teplyom, fuck, fuck, no!
0:02:24 Herpushki, found the entrance!
0:02:27 Herpushki, found the entrance!
0:02:30 We've detected an entry! I'm Michael, come in!
0:03:00 Adver, Adver, I'm Michael, hurry, hurry, no time, I'm Michael, over!
0:03:30 Globe, Globe, I'm Michael, hurry, hurry, no time, I'm Michael, over!
0:03:50 Globe, Globe, I'm Adver, come in!
0:03:56 Adver, Adver, I'm Globe, come in!
0:04:00 Adver, yes, yes!
0:04:05 Adver, here, here!
0:04:12 Here, I'm Thunderous, over!
0:04:20 Here you go, here you go, I'm Thunderous, over!
0:04:23 Grozny, Grozny, I'm Michael, in Teploe, you, you in Teploe, I'm Michael, over!
0:04:30 Yeah, right, right, ours, ours!
0:04:35 Grozny, Grozny, I'm Grozny!
0:04:38 Just choppers discovered, didn't know who it was, I'm Michael, over!
0:04:46 We were filming there, Sverhotkaz, in the Warm!
0:04:54 I'm Michael, don't accept, repeat!
0:04:56 Say it again!
0:04:59 Overtake, Overtake, overtake, overtake, overtake, overtake, overtake!
0:05:07 Call out, call out, call out again, call out again, I'm Michael, over!
0:05:16 Suka, Suka, Elena, Roman, got it!
0:05:26 Shcherbaki, Shcherbaki, did you digitize it correctly? I'm Michael, over.
0:05:32 Elena, Sverhotkaz, I'm Michael, I'm in, I'm in!
0:05:39 Once again!
0:05:53 Here, come on, Krito, shoot, shoot, here!
0:05:58 Look at you, I'm a Karabakhni, a beer!
","0:00:30:  Багажник, Багажник, обида, приём!
 0:00:54:  Багажник, обида, приём!
 0:01:00:  Багажник, Багажник, обида, приём!
 0:01:15:  Багажник, Багажник, обида, приём!
 0:01:31:  Адвер, Адвер, я Майкл, приём!
 0:01:49:  Адвер, Адвер, я Майкл, приём!
 0:02:01:  Глобус, Глобус, я Майкл, приём!
 0:02:13:  Глобус, Глобус, нужно срочно уточнить, срочно уточнить!
 0:02:19:  Есть в Теплом, в Теплом, нахрен, нахрен, нет!
 0:02:24:  Герпушки, обнаружили входление!
 0:02:27:  Герпушки, обнаружили входение!
 0:02:30:  Обнаружили входение! Я Майкл, приём!
 0:03:00:  Адвер, Адвер, я Майкл, быстрее, быстрее, времени нету, я Майкл, приём!
 0:03:30:  Глобус, Глобус, я Майкл, быстрее, быстрее, времени нету, я Майкл, приём!
 0:03:50:  Глобус, Глобус, я Адвер, приём!
 0:03:56:  Адвер, Адвер, я Глобус, приём!
 0:04:00:  Адвер, есть, есть!
 0:04:05:  Адвер, здесь, здесь!
 0:04:12:  Держи, я Грозный, приём!
 0:04:20:  Держи, держи, я Грозный, приём!
 0:04:23:  Грозный, Грозный, я Майкл, в Теплом, вы, вы в Теплом, я Майкл, приём!
 0:04:30:  Да, верно, верно, наши, наши!
 0:04:35:  Грозный, Грозный, принял, я Грозный!
 0:04:38:  Просто вертушки обнаружили, не знали, кто это, я Майкл, приём!
 0:04:46:  Там снимали, Сверхотказ, в Теплом!
 0:04:54:  Я Майкл, не приняли, повтори!
 0:04:56:  Повтори!
 0:04:59:  Сверхотказ, Сверхотказ, там, там, там, принял!
 0:05:07:  Позвание, позвание, ещё раз повтори, ещё раз позвание, я Майкл, приём!
 0:05:16:  Сюка, Сюка, Елена, Роман, понял!
 0:05:26:  Щербаки, Щербаки, правильно расцифровал? Я Майкл, приём!
 0:05:32:  Елена, Сверхотказ, я Майкл, принял, принял, сейчас за него!
 0:05:39:  Еще раз повторяю!
 0:05:53:  На, ну-ка, Крито, стреляй, стреляй, сюда!
 0:05:58:  Вы посмотрите, я Карабахни, пиво!
"
1281,7820,websdr_recording_start_2022-03-06T02_07_10Z_7820.0kHz.wav,RU,EN-US,"0:02:00 Subtitle by DimaTorzok
","0:02:00:  Субтитры создал DimaTorzok
"
1282,7837,websdr_recording_start_2022-03-03T15_02_12Z_7836.9kHz.mp3,RU,EN-US,"0:03:30 Subtitles by DimaTorzok
","0:03:30:  Субтитры делал DimaTorzok
"
1283,7921,websdr_recording_start_2022-02-28T12_13_29Z_7921.0kHz.wav,RU,EN-US,"0:00:30 To be continued...
","0:00:30:  Продолжение следует...
"
1284,7931,websdr_recording_start_2022-02-28T14_17_06Z_7931.0kHz.wav,RU,EN-US,"0:00:00 Subtitles by DimaTorzok
","0:00:00:  Субтитры делал DimaTorzok
"
1285,7931,websdr_recording_start_2022-02-28T16_09_52Z_7931.0kHz.wav,RU,EN-US,"0:02:00 Погт gathered Ring rubesselacher.
","0:02:00:  Погт gathered Ring rubesselacher.
"
1286,7933,2022-02-27T22_09_47Z_7933.0kHz.wav,RU,EN-US,"0:00:00 Uranus 30, over!
0:00:02 Uranium-30, Uranium-30, I South-95.
0:00:07 Our jet battery is right next to me.
0:00:13 With me, over!
0:00:17 Who's next to whom again?
0:00:20 With me, with me, with me by my side, over!
0:00:25 I hear you, why don't you apply it?
0:00:29 Why don't you use it?
0:00:32 I am Uranus-30.
0:00:34 You can't get to the middle, to the middle, to the first farm.
0:00:39 You can't get it, over.
0:00:44 Name your square.
0:00:46 Name your square where you are.
0:00:50 One moment, over.
","0:00:00:  Уран-30, приём!
 0:00:02:  Уран-30, Уран-30, я Юг-95.
 0:00:07:  Наша реактивная батарея находится рядом со мной.
 0:00:13:  Со мной, приём!
 0:00:17:  Повтори, с кем рядом?
 0:00:20:  Со мной, со мной, со мной рядом, приём!
 0:00:25:  Я тебя понял, почему не применяете её?
 0:00:29:  Почему не применяете её?
 0:00:32:  Я Уран-30.
 0:00:34:  До середины, до середины, до первого хозяйства не достанешь.
 0:00:39:  Не достанешь, приём.
 0:00:44:  Назови свой квадрат.
 0:00:46:  Свой квадрат назови, где ты находишься.
 0:00:50:  Минуту, приём.
"
1287,7933,2022-02-27_7933.0kHz_21hrs05min_to_22hrs52min.wav,RU,EN-US,"0:00:00 will not take it out themselves, damn it.
0:00:10 you want to
0:00:12 approval of this task or all of it?
0:00:14 Or have you already made up your mind?
0:00:20 I asked for air support
0:00:22 I've taken the 30 storm, try now to the shovel
0:00:31 reception
0:00:40 shovel 28, shovel 28, I storm 30, reception
0:00:53 neat, neat, neat, neat, neat, neat
0:00:57 shovel 28, shovel 28, I storm 30, reception
0:01:23 I Buran 30, reception
0:01:26 I Buran 30, reception
0:01:56 I Buran 30, reception
0:02:26 I Buran 30, reception
0:02:43 I Buran 30, reception
0:02:56 I Buran 30, reception
0:03:17 bulb 28, bulb 28, I beat it
0:03:27 I Buran 30, I beat her
0:03:39 uranium 30, uranium 30, I had her at 90
0:03:44 I Buran 30, I her in 90
